ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,Club,Contract,Positions,Preferred Foot,Best Position,Joined,Loan Date End,W/F,SM,A/W,D/W,IR,Hits,Weight_kg,Height_cm,Value_eur,Release Clause_eur,Wage_eur
203280,V. Germain,Valère Germain,https://cdn.sofifa.com/players/203/280/21_60.png,http://sofifa.com/player/203280/valere-germain/210006/,France,30,Olympique de Marseille,2017 ~ 2021,ST,Right,CAM,2017-06-26,,4 ★,3★,Medium,High,2 ★,38.0,73,180.0,4100000.0,10500000.0,34000.0
230417,Edercinho Sepa,Rodrigo Éder Serpa Conceição,https://cdn.sofifa.com/players/230/417/21_60.png,http://sofifa.com/player/230417/rodrigo-eder-serpa-conceicao/210006/,Brazil,20,Grêmio,2019 ~ 2023,CDM,Right,CDM,2019-01-01,,3 ★,2★,Medium,Medium,1 ★,9.0,76,179.0,4200000.0,10500000.0,16000.0
184082,L. Koné,Lamine Koné,https://cdn.sofifa.com/players/184/082/21_60.png,http://sofifa.com/player/184082/lamine-kone/210006/,Ivory Coast,31,RC Strasbourg Alsace,2019 ~ 2021,CB,Right,CB,2019-06-01,,3 ★,2★,Low,High,1 ★,15.0,90,189.0,2900000.0,8400000.0,23000.0
219411,J. Izquierdo,José Izquierdo,https://cdn.sofifa.com/players/219/411/21_60.png,http://sofifa.com/player/219411/jose-izquierdo/210006/,Colombia,27,Brighton & Hove Albion,2017 ~ 2021,"LM, LW",Right,RW,2017-08-16,,3 ★,4★,High,High,2 ★,35.0,75,171.0,4500000.0,11400000.0,45000.0
200212,M. Esser,Michael Esser,https://cdn.sofifa.com/players/200/212/21_60.png,http://sofifa.com/player/200212/michael-esser/210006/,Germany,32,Hannover 96,2020 ~ 2023,GK,Right,GK,2020-07-30,,3 ★,1★,Medium,Medium,1 ★,9.0,97,198.0,2100000.0,5400000.0,17000.0
226060,R. Assalé,Roger Assalé,https://cdn.sofifa.com/players/226/060/21_60.png,http://sofifa.com/player/226060/roger-assale/210006/,Ivory Coast,26,Dijon FCO,2020 ~ 2024,ST,Right,RM,2020-09-05,,3 ★,3★,High,Medium,1 ★,34.0,67,167.0,5500000.0,14500000.0,15000.0
233767,S. Alakouch,Sofiane Alakouch,https://cdn.sofifa.com/players/233/767/21_60.png,http://sofifa.com/player/233767/sofiane-alakouch/210006/,France,21,Nîmes Olympique,2017 ~ 2021,RB,Right,RB,2017-04-13,,3 ★,3★,High,Medium,1 ★,51.0,66,175.0,6500000.0,15400000.0,14000.0
177448,G. Svensson,Gustav Svensson,https://cdn.sofifa.com/players/177/448/21_60.png,http://sofifa.com/player/177448/gustav-svensson/210006/,Sweden,33,Seattle Sounders FC,2017 ~ 2020,"CDM, CB, CM",Right,CDM,2017-01-30,,2 ★,3★,Low,Medium,1 ★,12.0,77,184.0,2100000.0,4100000.0,8000.0
200759,J. Schlupp,Jeffrey Schlupp,https://cdn.sofifa.com/players/200/759/21_60.png,http://sofifa.com/player/200759/jeffrey-schlupp/210006/,Ghana,27,Crystal Palace,2017 ~ 2023,"LM, CM, LB",Left,LM,2017-01-13,,2 ★,3★,High,Medium,1 ★,29.0,72,178.0,4500000.0,11400000.0,43000.0
230199,Vinicius Cardenha,Vinicius Lúcio Cardenha Caeiro,https://cdn.sofifa.com/players/230/199/21_60.png,http://sofifa.com/player/230199/vinicius-lucio-cardenha-caeiro/210006/,Brazil,28,Fluminense,2019 ~ 2023,"RB, CB",Right,RB,2019-01-01,,3 ★,2★,Medium,High,1 ★,2.0,73,179.0,3800000.0,9100000.0,20000.0
244791,P. Hrošovský,Patrik Hrošovský,https://cdn.sofifa.com/players/244/791/21_60.png,http://sofifa.com/player/244791/patrik-hrosovsky/210006/,Slovakia,28,KRC Genk,2019 ~ 2024,"CM, CDM",Right,CM,2019-08-16,,3 ★,3★,High,High,1 ★,7.0,69,172.0,4200000.0,8300000.0,16000.0
186935,Claudemir,Claudemir Domingues de Souza,https://cdn.sofifa.com/players/186/935/21_60.png,http://sofifa.com/player/186935/claudemir-domingues-de-souza/210006/,Brazil,32,Sivasspor,2020 ~ 2021,"CDM, CM",Right,CDM,2020-01-24,,3 ★,3★,Medium,Medium,1 ★,4.0,79,185.0,2800000.0,7400000.0,15000.0
197688,Gabriel Silva,Gabriel Moisés Antunes da Silva,https://cdn.sofifa.com/players/197/688/21_60.png,http://sofifa.com/player/197688/gabriel-moises-antunes-da-silva/210006/,Brazil,29,AS Saint-Étienne,2017 ~ 2023,"LWB, LB",Left,LWB,2017-08-09,,2 ★,3★,High,Medium,1 ★,5.0,75,179.0,3700000.0,9200000.0,26000.0
238392,E. Owusu,Elisha Owusu,https://cdn.sofifa.com/players/238/392/21_60.png,http://sofifa.com/player/238392/elisha-owusu/210006/,France,22,KAA Gent,2019 ~ 2023,"CDM, CM",Right,CDM,2019-07-01,,3 ★,2★,Medium,Medium,1 ★,60.0,72,182.0,9000000.0,12800000.0,16000.0
191032,G. Töre,Gökhan Töre,https://cdn.sofifa.com/players/191/032/21_60.png,http://sofifa.com/player/191032/gokhan-tore/210006/,Turkey,28,Beşiktaş JK,2020 ~ 2021,"RM, LM",Left,RM,2020-09-18,,4 ★,3★,High,Low,2 ★,12.0,70,176.0,4200000.0,10500000.0,51000.0
241721,Rafael Leão,Rafael da Conceição Leão,https://cdn.sofifa.com/players/241/721/21_60.png,http://sofifa.com/player/241721/rafael-da-conceicao-leao/210006/,Portugal,21,Milan,2019 ~ 2024,ST,Right,RM,2019-08-01,,4 ★,4★,High,Low,1 ★,367.0,81,188.0,9500000.0,17100000.0,26000.0
204346,Fede Vico,Federico Vico Villegas,https://cdn.sofifa.com/players/204/346/21_60.png,http://sofifa.com/player/204346/federico-vico-villegas/210006/,Spain,25,Granada CF,2019 ~ 2021,"CAM, RM, LM",Left,CAM,2019-07-01,,3 ★,4★,Medium,Medium,1 ★,18.0,70,176.0,5500000.0,15200000.0,21000.0
198715,Sergio León,Sergio León Limones,https://cdn.sofifa.com/players/198/715/21_60.png,http://sofifa.com/player/198715/sergio-leon-limones/210006/,Spain,31,Levante UD,2019 ~ 2022,ST,Right,ST,2019-07-01,,4 ★,3★,High,Medium,2 ★,3.0,73,178.0,3600000.0,10500000.0,23000.0
216175,C. Stanković,Cican Stanković,https://cdn.sofifa.com/players/216/175/21_60.png,http://sofifa.com/player/216175/cican-stankovic/210006/,Austria,27,FC Red Bull Salzburg,2015 ~ 2023,GK,Right,GK,2015-07-01,,4 ★,1★,Medium,Medium,1 ★,16.0,80,186.0,4100000.0,7700000.0,18000.0
202316,T. Chandler,Timmy Chandler,https://cdn.sofifa.com/players/202/316/21_60.png,http://sofifa.com/player/202316/timmy-chandler/210006/,United States,30,Eintracht Frankfurt,2014 ~ 2022,"RM, RWB, RB",Right,CB,2014-07-01,,3 ★,2★,High,High,2 ★,19.0,84,186.0,4100000.0,9400000.0,24000.0
188270,B. Ecuélé Manga,Bruno Ecuélé Manga,https://cdn.sofifa.com/players/188/270/21_60.png,http://sofifa.com/player/188270/bruno-ecuele-manga/210006/,Gabon,31,Dijon FCO,2019 ~ 2021,CB,Right,CB,2019-07-19,,3 ★,2★,Low,Medium,1 ★,14.0,75,186.0,2900000.0,8400000.0,13000.0
243014,B. Mbeumo,Bryan Mbeumo,https://cdn.sofifa.com/players/243/014/21_60.png,http://sofifa.com/player/243014/bryan-mbeumo/210006/,France,20,Brentford,2019 ~ 2024,"RW, ST",Left,LM,2019-08-05,,2 ★,4★,High,Medium,1 ★,193.0,75,171.0,9500000.0,20000000.0,31000.0
236636,A. Caci,Anthony Caci,https://cdn.sofifa.com/players/236/636/21_60.png,http://sofifa.com/player/236636/anthony-caci/210006/,France,23,RC Strasbourg Alsace,2018 ~ 2022,"LB, CB, LWB",Right,LB,2018-07-01,,5 ★,3★,High,Medium,1 ★,71.0,74,186.0,9000000.0,16500000.0,19000.0
231242,A. Ounas,Adam Ounas,https://cdn.sofifa.com/players/231/242/21_60.png,http://sofifa.com/player/231242/adam-ounas/210006/,Algeria,23,Cagliari,"Jun 30, 2021 On Loan","RW, LW, CF",Left,CAM,2017-07-04,"Jun 30, 2021",4 ★,4★,Medium,Low,1 ★,56.0,65,172.0,6000000.0,0.0,44000.0
170320,L. De Silvestri,Lorenzo De Silvestri,https://cdn.sofifa.com/players/170/320/21_60.png,http://sofifa.com/player/170320/lorenzo-de-silvestri/210006/,Italy,32,Bologna,2020 ~ 2025,"RM, RB",Right,RWB,2020-09-17,,3 ★,4★,Medium,High,2 ★,12.0,84,186.0,3300000.0,7900000.0,27000.0
204612,O. Selnæs,Ole Kristian Selnæs,https://cdn.sofifa.com/players/204/612/21_60.png,http://sofifa.com/player/204612/ole-kristian-selnaes/210006/,Norway,25,Shenzhen FC,2019 ~ 2022,"CM, CDM",Left,CM,2019-02-26,,3 ★,3★,High,Medium,1 ★,23.0,77,187.0,5500000.0,11400000.0,14000.0
230468,José Mirazar,José Emerson Mirazar Coelho,https://cdn.sofifa.com/players/230/468/21_60.png,http://sofifa.com/player/230468/jose-emerson-mirazar-coelho/210006/,Brazil,24,Grêmio,2019 ~ 2023,"CAM, LM, LW",Left,LM,2019-01-01,,3 ★,3★,Medium,Medium,1 ★,1.0,74,180.0,4900000.0,11400000.0,22000.0
231236,M. Cafaro,Mathieu Cafaro,https://cdn.sofifa.com/players/231/236/21_60.png,http://sofifa.com/player/231236/mathieu-cafaro/210006/,France,23,Stade de Reims,2017 ~ 2022,"RM, LM",Right,CAM,2017-07-01,,3 ★,4★,Medium,Medium,1 ★,22.0,74,178.0,6500000.0,16500000.0,19000.0
238660,N. Sangaré,Nazim Sangaré,https://cdn.sofifa.com/players/238/660/21_60.png,http://sofifa.com/player/238660/nazim-sangare/210006/,Turkey,26,Fenerbahçe SK,2020 ~ 2022,RB,Right,RWB,2020-09-19,,2 ★,2★,High,Medium,1 ★,25.0,72,185.0,4800000.0,11900000.0,45000.0
243780,Kangin Lee,Kangin Lee,https://cdn.sofifa.com/players/243/780/21_60.png,http://sofifa.com/player/243780/kangin-lee/210006/,Korea Republic,19,Valencia CF,2018 ~ 2022,"CAM, ST, LM",Left,CAM,2018-01-01,,3 ★,4★,High,Low,1 ★,237.0,68,173.0,9000000.0,20700000.0,16000.0
199493,Diego Mariño,Diego Mariño Villar,https://cdn.sofifa.com/players/199/493/21_60.png,http://sofifa.com/player/199493/diego-marino-villar/210006/,Spain,30,Real Sporting de Gijón,2016 ~ 2023,GK,Right,GK,2016-07-01,,3 ★,1★,Medium,Medium,1 ★,8.0,76,187.0,3200000.0,7400000.0,8000.0
211269,G. Fernández,Guillermo Fernández,https://cdn.sofifa.com/players/211/269/21_60.png,http://sofifa.com/player/211269/guillermo-fernandez/210006/,Argentina,28,Boca Juniors,"Dec 31, 2020 On Loan","CAM, CM, LM",Right,CAM,2019-07-01,"Dec 31, 2020",3 ★,3★,Medium,Medium,1 ★,15.0,75,178.0,4200000.0,0.0,50000.0
230469,Ailton Guevara,Ailton Sérgio Guevara Muscato,https://cdn.sofifa.com/players/230/469/21_60.png,http://sofifa.com/player/230469/ailton-sergio-guevara-muscato/210006/,Brazil,28,Coritiba,2019 ~ 2023,"CAM, CF, ST",Right,CAM,2019-01-01,,3 ★,4★,High,Medium,1 ★,4.0,71,177.0,4200000.0,10500000.0,21000.0
202054,Naldo,Edinaldo Gomes Pereira,https://cdn.sofifa.com/players/202/054/21_60.png,http://sofifa.com/player/202054/edinaldo-gomes-pereira/210006/,Brazil,31,Antalyaspor,2020 ~ 2022,CB,Right,CB,2020-09-25,,3 ★,2★,Medium,Medium,1 ★,4.0,80,188.0,2900000.0,8400000.0,15000.0
205895,A. Ring,Alexander Ring,https://cdn.sofifa.com/players/205/895/21_60.png,http://sofifa.com/player/205895/alexander-ring/210006/,Finland,29,New York City FC,2017 ~ 2024,"CDM, CM",Right,CDM,2017-02-01,,3 ★,3★,High,High,1 ★,16.0,73,175.0,3600000.0,7200000.0,8000.0
199247,Álex Fernández,Alejandro Fernández Iglesias,https://cdn.sofifa.com/players/199/247/21_60.png,http://sofifa.com/player/199247/alejandro-fernandez-iglesias/210006/,Spain,27,Cádiz CF,2017 ~ 2022,"CAM, CDM",Right,CM,2017-08-07,,4 ★,3★,Medium,Medium,1 ★,17.0,72,182.0,4900000.0,14800000.0,25000.0
226376,Kaku,Alejandro Romero Gamarra,https://cdn.sofifa.com/players/226/376/21_60.png,http://sofifa.com/player/226376/alejandro-romero-gamarra/210006/,Paraguay,25,New York Red Bulls,2018 ~ 2021,CAM,Left,CAM,2018-02-16,,3 ★,4★,High,Medium,1 ★,21.0,68,171.0,5500000.0,11000000.0,8000.0
180808,O. Kúdela,Ondřej Kúdela,https://cdn.sofifa.com/players/180/808/21_60.png,http://sofifa.com/player/180808/ondrej-kudela/210006/,Czech Republic,33,SK Slavia Praha,2018 ~ 2022,"CB, CDM",Right,CB,2018-01-19,,3 ★,2★,Medium,High,1 ★,6.0,78,182.0,2000000.0,5900000.0,850.0
205897,N. Chalobah,Nathaniel Chalobah,https://cdn.sofifa.com/players/205/897/21_60.png,http://sofifa.com/player/205897/nathaniel-chalobah/210006/,England,25,Watford,2017 ~ 2022,"CDM, CM",Right,CDM,2017-07-13,,3 ★,3★,Medium,Medium,1 ★,48.0,76,185.0,5500000.0,12200000.0,15000.0
211017,Víctor Rodríguez,Víctor Rodríguez Romero,https://cdn.sofifa.com/players/211/017/21_60.png,http://sofifa.com/player/211017/victor-rodriguez-romero/210006/,Spain,30,Elche CF,2020 ~ 2021,"LM, RM, CAM",Right,LM,2020-01-31,,4 ★,3★,Medium,Medium,1 ★,10.0,65,167.0,4100000.0,12100000.0,18000.0
206411,D. Garmash,Denys Garmash,https://cdn.sofifa.com/players/206/411/21_60.png,http://sofifa.com/player/206411/denys-garmash/210006/,Ukraine,30,Dynamo Kyiv,2009 ~ 2022,"CAM, CM",Right,CAM,2009-07-10,,3 ★,3★,High,Medium,1 ★,6.0,73,186.0,4100000.0,12100000.0,950.0
224075,André Simões,André Luís Gomes Simões,https://cdn.sofifa.com/players/224/075/21_60.png,http://sofifa.com/player/224075/andre-luis-gomes-simoes/210006/,Portugal,30,AEK Athens,2015 ~ 2022,"CDM, CM",Right,CDM,2015-07-01,,3 ★,3★,Medium,High,1 ★,10.0,74,177.0,3500000.0,10100000.0,1000.0
236108,Estevão Baldeiro,Estevão Danilo Baldeiro Lopes,https://cdn.sofifa.com/players/236/108/21_60.png,http://sofifa.com/player/236108/estevao-danilo-baldeiro-lopes/210006/,Brazil,24,Flamengo,2019 ~ 2023,CB,Right,CB,2019-01-01,,3 ★,2★,High,High,1 ★,4.0,85,186.0,4200000.0,9900000.0,24000.0
202061,J. Kurtić,Jasmin Kurtić,https://cdn.sofifa.com/players/202/061/21_60.png,http://sofifa.com/player/202061/jasmin-kurtic/210006/,Slovenia,31,Parma,2020 ~ 2023,"CM, CAM",Right,CM,2020-09-01,,3 ★,3★,High,Medium,2 ★,12.0,88,186.0,3500000.0,8600000.0,27000.0
196942,Iñigo Pérez,Iñigo Pérez Soto,https://cdn.sofifa.com/players/196/942/21_60.png,http://sofifa.com/player/196942/inigo-perez-soto/210006/,Spain,32,CA Osasuna,2018 ~ 2022,"CDM, CM, LB",Left,CDM,2018-07-02,,3 ★,2★,Medium,Medium,1 ★,8.0,74,178.0,2800000.0,7800000.0,24000.0
204366,J. Locadia,Jürgen Locadia,https://cdn.sofifa.com/players/204/366/21_60.png,http://sofifa.com/player/204366/jurgen-locadia/210006/,Netherlands,26,FC Cincinnati,"Jul 5, 2021 On Loan","ST, LW, LM",Right,ST,2018-01-20,"Jul 5, 2021",4 ★,3★,High,Medium,1 ★,27.0,87,185.0,5500000.0,0.0,49000.0
201049,L. Tonelli,Lorenzo Tonelli,https://cdn.sofifa.com/players/201/049/21_60.png,http://sofifa.com/player/201049/lorenzo-tonelli/210006/,Italy,30,Sampdoria,2020 ~ 2022,CB,Right,CB,2020-09-01,,3 ★,2★,Low,High,2 ★,10.0,75,183.0,3500000.0,8300000.0,16000.0
192608,M. Barthelmé,Maxime Barthelmé,https://cdn.sofifa.com/players/192/608/21_60.png,http://sofifa.com/player/192608/maxime-barthelme/210006/,France,31,ESTAC Troyes,2019 ~ 2022,"RM, CM",Left,RM,2019-06-21,,3 ★,4★,Medium,High,1 ★,2.0,73,176.0,3500000.0,8800000.0,9000.0
239712,M. Okugawa,Masaya Okugawa,https://cdn.sofifa.com/players/239/712/21_60.png,http://sofifa.com/player/239712/masaya-okugawa/210006/,Japan,24,FC Red Bull Salzburg,2018 ~ 2023,"RM, CAM, ST",Left,LM,2018-07-01,,4 ★,3★,Medium,Medium,1 ★,42.0,62,177.0,6000000.0,11800000.0,21000.0
226385,C. Espinoza,Cristian Espinoza,https://cdn.sofifa.com/players/226/385/21_60.png,http://sofifa.com/player/226385/cristian-espinoza/210006/,Argentina,25,San Jose Earthquakes,2019 ~ 2021,"RM, LM, RW",Right,RM,2019-12-11,,4 ★,3★,High,Medium,1 ★,9.0,70,173.0,5500000.0,10700000.0,8000.0
220715,E. Ponce,Ezequiel Ponce,https://cdn.sofifa.com/players/220/715/21_60.png,http://sofifa.com/player/220715/ezequiel-ponce/210006/,Argentina,23,Spartak Moscow,2019 ~ 2024,ST,Right,ST,2019-07-01,,3 ★,3★,Medium,Medium,1 ★,46.0,81,181.0,6500000.0,14400000.0,41000.0
180823,R. Řezník,Radim Řezník,https://cdn.sofifa.com/players/180/823/21_60.png,http://sofifa.com/player/180823/radim-reznik/210006/,Czech Republic,31,Viktoria Plzeň,2011 ~ 2022,"RB, CB",Right,RB,2011-09-01,,3 ★,3★,Medium,High,1 ★,5.0,82,183.0,3100000.0,9000000.0,950.0
210007,André Ramalho,André Ramalho Silva,https://cdn.sofifa.com/players/210/007/21_60.png,http://sofifa.com/player/210007/andre-ramalho-silva/210006/,Brazil,28,FC Red Bull Salzburg,2018 ~ 2022,CB,Right,CB,2018-01-01,,5 ★,2★,Medium,Medium,1 ★,15.0,78,182.0,4000000.0,8700000.0,23000.0
230230,Eltildo Correia,Eltildo Lucas Correia Pitta,https://cdn.sofifa.com/players/230/230/21_60.png,http://sofifa.com/player/230230/eltildo-lucas-correia-pitta/210006/,Brazil,28,Atlético Mineiro,2019 ~ 2023,"CB, RB, LB",Right,CB,2019-01-01,,3 ★,2★,Medium,Medium,1 ★,3.0,78,188.0,3600000.0,9300000.0,28000.0
225878,C. Domínguez,Cecilio Domínguez,https://cdn.sofifa.com/players/225/878/21_60.png,http://sofifa.com/player/225878/cecilio-dominguez/210006/,Paraguay,25,Club Guaraní,2020 ~ 2022,"LM, LW",Right,LM,2020-08-24,,2 ★,4★,High,High,1 ★,15.0,74,179.0,5000000.0,14500000.0,800.0
230229,Otávio Cairinho,Otávio Alberto Cairinho Monteiro,https://cdn.sofifa.com/players/230/229/21_60.png,http://sofifa.com/player/230229/otavio-alberto-cairinho-monteiro/210006/,Brazil,28,Internacional,2019 ~ 2023,"CB, RB",Right,CB,2019-01-01,,3 ★,2★,Medium,Medium,1 ★,1.0,80,179.0,3600000.0,9300000.0,22000.0
230227,Caio Nunson,Caio Rodrigo Nunes Anjos,https://cdn.sofifa.com/players/230/227/21_60.png,http://sofifa.com/player/230227/caio-rodrigo-nunes-anjos/210006/,Brazil,20,Goiás,2019 ~ 2023,"CB, LB",Left,CB,2019-01-01,,3 ★,2★,Medium,Medium,1 ★,8.0,85,185.0,4100000.0,10500000.0,9000.0
215123,A. Aguerre,Alan Aguerre,https://cdn.sofifa.com/players/215/123/21_60.png,http://sofifa.com/player/215123/alan-aguerre/210006/,Argentina,29,Newell's Old Boys,2018 ~ 2022,GK,Right,GK,2018-08-09,,2 ★,1★,Medium,Medium,1 ★,8.0,80,181.0,3200000.0,7200000.0,11000.0
190034,T. Kolodziejczak,Timothée Kolodziejczak,https://cdn.sofifa.com/players/190/034/21_60.png,http://sofifa.com/player/190034/timothee-kolodziejczak/210006/,France,28,AS Saint-Étienne,2020 ~ 2022,"CB, LB",Left,CB,2020-07-01,,2 ★,2★,High,Medium,2 ★,18.0,75,185.0,4000000.0,11400000.0,26000.0
180818,D. McGoldrick,David McGoldrick,https://cdn.sofifa.com/players/180/818/21_60.png,http://sofifa.com/player/180818/david-mcgoldrick/210006/,Republic of Ireland,32,Sheffield United,2018 ~ 2022,ST,Right,CAM,2018-07-24,,3 ★,3★,Medium,High,1 ★,26.0,74,183.0,3400000.0,8600000.0,33000.0
251221,L. Kalvach,Lukáš Kalvach,https://cdn.sofifa.com/players/251/221/21_60.png,http://sofifa.com/player/251221/lukas-kalvach/210006/,Czech Republic,24,Viktoria Plzeň,2019 ~ 2023,"CDM, CM",Right,CM,2019-06-21,,3 ★,2★,Medium,Medium,1 ★,8.0,77,183.0,6000000.0,15900000.0,800.0
206424,M. Morozyuk,Mykola Morozyuk,https://cdn.sofifa.com/players/206/424/21_60.png,http://sofifa.com/player/206424/mykola-morozyuk/210006/,Ukraine,32,aykur Rizespor,2019 ~ 2021,"RB, RM",Right,RB,2019-07-01,,4 ★,3★,High,Medium,1 ★,5.0,71,176.0,2900000.0,7000000.0,13000.0
245850,I. Traoré,Ibrahim Traoré,https://cdn.sofifa.com/players/245/850/21_60.png,http://sofifa.com/player/245850/ibrahim-traore/210006/,Ivory Coast,31,SK Slavia Praha,2019 ~ 2022,"CM, CAM, CDM",Right,CM,2019-01-01,,3 ★,3★,Medium,Medium,1 ★,15.0,80,186.0,3500000.0,10600000.0,950.0
204121,J. Brabec,Jakub Brabec,https://cdn.sofifa.com/players/204/121/21_60.png,http://sofifa.com/player/204121/jakub-brabec/210006/,Czech Republic,27,Viktoria Plzeň,2019 ~ 2022,CB,Right,CB,2019-07-01,,3 ★,2★,Medium,Medium,1 ★,4.0,77,187.0,4500000.0,13700000.0,950.0
246618,A. Hložek,Adam Hložek,https://cdn.sofifa.com/players/246/618/21_60.png,http://sofifa.com/player/246618/adam-hlozek/210006/,Czech Republic,17,Sparta Praha,2019 ~ 2022,"RM, ST, LM",Right,ST,2019-01-01,,4 ★,3★,High,Medium,1 ★,602.0,86,187.0,9500000.0,26800000.0,500.0
194138,A. Gray,Andre Gray,https://cdn.sofifa.com/players/194/138/21_60.png,http://sofifa.com/player/194138/andre-gray/210006/,England,29,Watford,2017 ~ 2022,ST,Right,ST,2017-08-09,,3 ★,3★,High,Medium,1 ★,41.0,78,180.0,4200000.0,9900000.0,19000.0
247131,A. Espino,Alfonso Espino,https://cdn.sofifa.com/players/247/131/21_60.png,http://sofifa.com/player/247131/alfonso-espino/210006/,Uruguay,28,Cádiz CF,2019 ~ 2021,LB,Left,LB,2019-01-28,,3 ★,2★,High,Medium,1 ★,13.0,71,172.0,3800000.0,10600000.0,24000.0
229469,J. Meneses,Jean Meneses,https://cdn.sofifa.com/players/229/469/21_60.png,http://sofifa.com/player/229469/jean-meneses/210006/,Chile,27,Club León,2018 ~ 2022,"LM, RM, CM",Right,LM,2018-08-01,,3 ★,3★,High,Medium,1 ★,10.0,58,163.0,4500000.0,10200000.0,22000.0
230237,Robson Denho,Robson Tony Denho Serra,https://cdn.sofifa.com/players/230/237/21_60.png,http://sofifa.com/player/230237/robson-tony-denho-serra/210006/,Brazil,28,Atlético Clube Goianiense,2019 ~ 2023,"CDM, CM",Right,CDM,2019-01-01,,3 ★,2★,High,High,1 ★,3.0,78,181.0,3700000.0,9500000.0,12000.0
183389,G. Sio,Giovanni Sio,https://cdn.sofifa.com/players/183/389/21_60.png,http://sofifa.com/player/183389/giovanni-sio/210006/,Ivory Coast,31,Gençlerbirliği SK,2019 ~ 2021,"ST, RM",Left,ST,2019-07-12,,4 ★,3★,High,Low,2 ★,11.0,80,180.0,3600000.0,10000000.0,18000.0
202848,G. Caprari,Gianluca Caprari,https://cdn.sofifa.com/players/202/848/21_60.png,http://sofifa.com/player/202848/gianluca-caprari/210006/,Italy,26,Benevento,"Jun 30, 2021 On Loan","CF, ST",Right,CAM,2017-07-01,"Jun 30, 2021",3 ★,3★,Medium,Low,2 ★,30.0,72,176.0,5000000.0,0.0,19000.0
230240,Ramón da Almeyda,Ramón Samuel da Almeyda Aníbal,https://cdn.sofifa.com/players/230/240/21_60.png,http://sofifa.com/player/230240/ramon-samuel-da-almeyda-anibal/210006/,Brazil,24,Vasco da Gama,2019 ~ 2023,"LB, CM",Left,LB,2019-01-01,,3 ★,2★,High,High,1 ★,3.0,80,178.0,4400000.0,10500000.0,11000.0
206414,S. Kryvtsov,Sergiy Kryvtsov,https://cdn.sofifa.com/players/206/414/21_60.png,http://sofifa.com/player/206414/sergiy-kryvtsov/210006/,Ukraine,29,Shakhtar Donetsk,2010 ~ 2023,CB,Right,CB,2010-07-01,,3 ★,2★,Low,Medium,1 ★,5.0,83,186.0,3500000.0,9900000.0,900.0
215119,L. Romero,Lucas Romero,https://cdn.sofifa.com/players/215/119/21_60.png,http://sofifa.com/player/215119/lucas-romero/210006/,Argentina,26,Independiente,2019 ~ 2022,"CDM, CM",Right,CDM,2019-08-06,,2 ★,3★,Medium,High,1 ★,24.0,67,167.0,5500000.0,10200000.0,15000.0
225646,C. Mayada,Camilo Mayada,https://cdn.sofifa.com/players/225/646/21_60.png,http://sofifa.com/player/225646/camilo-mayada/210006/,Uruguay,29,Atlético de San Luis,2019 ~ 2022,"CDM, RM, RB",Right,CDM,2019-07-01,,3 ★,3★,High,Medium,1 ★,11.0,73,174.0,3600000.0,8200000.0,14000.0
232805,Bernardo,Bernardo Fernandes,https://cdn.sofifa.com/players/232/805/21_60.png,http://sofifa.com/player/232805/bernardo-fernandes/210006/,Brazil,25,Brighton & Hove Albion,2018 ~ 2022,"LB, LWB",Left,CB,2018-07-05,,3 ★,3★,Medium,Medium,1 ★,34.0,76,186.0,5000000.0,11900000.0,39000.0
188802,M. Schmelzer,Marcel Schmelzer,https://cdn.sofifa.com/players/188/802/21_60.png,http://sofifa.com/player/188802/marcel-schmelzer/210006/,Germany,32,Borussia Dortmund,2008 ~ 2021,LB,Left,LB,2008-07-01,,2 ★,2★,Medium,High,2 ★,32.0,74,180.0,2900000.0,6000000.0,38000.0
